Accident ID,Date,Time,Column1,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause
6a9bc8b8,22-06-2023,17:23,"Tokyo, Japan",-69.775064,114.370671,Snow,Gravel,5,8,Reckless Driving
d5ae5e01,22-08-2023,15:22,"São Paulo, Brazil",46.630176,-131.103049,Fog,Icy,4,10,Reckless Driving
ddb76b46,17-10-2023,22:06,"Berlin, Germany",-58.470144,-177.687988,Rain,Wet,4,6,Speeding
9c6da35a,01-07-2023,14:29,"Tokyo, Japan",-84.628212,-170.51629,Rain,Dry,4,6,Mechanical Failure
b9ccc699,14-07-2023,12:26,"São Paulo, Brazil",20.047501,53.961297,Rain,Snowy,2,4,Reckless Driving
0078615f,08-11-2024,01:11,"Paris, France",57.428378,48.521889,Snow,Icy,4,6,Distracted Driving
44ef1076,15-04-2023,20:04,"Toronto, Canada",15.253669,32.427841,Fog,Gravel,1,2,Drunk Driving
607fc1b1,05-10-2024,11:58,"London, UK",43.375822,23.586973,Fog,Wet,1,9,Reckless Driving
ac4c7e62,16-02-2023,15:44,"Beijing, China",-20.06506,-51.99451,Clear,Gravel,2,2,Distracted Driving
3c748c0f,14-06-2023,21:16,"Mumbai, India",-25.618757,159.253553,Rain,Under Construction,1,10,Distracted Driving
c046f9d4,11-03-2024,20:45,"Sydney, Australia",-82.663154,-12.801319,Hail,Dry,4,0,Reckless Driving
80a40d89,13-07-2023,23:46,"Toronto, Canada",-88.893105,40.973955,Hail,Under Construction,4,7,Weather Conditions
8287e9d8,04-06-2023,06:33,"Tokyo, Japan",-36.289014,-131.04878,Hail,Snowy,5,10,Distracted Driving
0a65a267,07-04-2023,13:41,"Berlin, Germany",63.679129,82.137013,Fog,Wet,5,9,Weather Conditions
2d21a55c,07-12-2024,09:46,"Beijing, China",28.128941,-48.61723,Storm,Snowy,1,9,Reckless Driving
f4e0c079,22-04-2023,11:30,"Paris, France",-15.139741,-107.271464,Hail,Under Construction,1,10,Distracted Driving
fbb6bf69,12-07-2024,20:22,"São Paulo, Brazil",45.11049,55.096258,Snow,Gravel,3,10,Weather Conditions
0a9c5de6,26-12-2024,03:27,"Berlin, Germany",47.974465,111.760792,Storm,Wet,1,7,Drunk Driving
db69d0b8,28-07-2023,18:02,"New York, USA",41.231748,-14.7103,Hail,Under Construction,4,1,Mechanical Failure
9f76a2d3,31-10-2023,22:53,"São Paulo, Brazil",16.123109,173.370332,Clear,Icy,3,7,Speeding
9791a808,22-05-2023,04:01,"Toronto, Canada",37.242224,66.922061,Clear,Dry,1,7,Distracted Driving
13e0b94d,20-08-2024,01:25,"Toronto, Canada",56.731468,126.486033,Fog,Gravel,2,4,Drunk Driving
e9c40d53,23-02-2023,08:39,"São Paulo, Brazil",42.047899,-83.259445,Storm,Gravel,5,9,Drunk Driving
853e0597,06-07-2023,21:37,"Beijing, China",-80.66585,40.382072,Rain,Under Construction,3,2,Speeding
6eec2d52,17-04-2024,15:44,"Mumbai, India",-33.194023,110.639463,Snow,Icy,5,4,Speeding
4b5fcae4,18-02-2024,23:49,"São Paulo, Brazil",-65.61862,-85.698898,Snow,Gravel,3,7,Weather Conditions
89c1c82f,24-06-2024,01:04,"Toronto, Canada",-16.530477,109.883883,Storm,Gravel,1,2,Distracted Driving
d78649bb,09-07-2024,02:25,"Berlin, Germany",9.904689,106.479547,Hail,Dry,4,9,Drunk Driving
4b15b849,21-10-2024,10:44,"São Paulo, Brazil",-44.597504,-165.556371,Hail,Under Construction,1,9,Drunk Driving
1b970474,13-08-2023,20:15,"Toronto, Canada",64.02854,78.20198,Storm,Wet,2,3,Drunk Driving
891b462b,15-02-2024,04:41,"Berlin, Germany",-6.391027,-75.007438,Snow,Wet,4,5,Drunk Driving
1e19c6e6,09-06-2023,06:26,"Mumbai, India",75.033132,-147.804107,Hail,Wet,4,9,Reckless Driving
cf234ba6,29-11-2024,06:51,"Tokyo, Japan",-16.977889,128.773135,Hail,Snowy,2,4,Weather Conditions
84d71ac6,16-07-2024,15:10,"Mumbai, India",-41.060791,-83.759498,Storm,Wet,1,5,Mechanical Failure
f996aaca,26-12-2024,19:19,"São Paulo, Brazil",4.123323,-100.465346,Rain,Dry,3,6,Speeding
c600a265,14-04-2023,10:40,"Toronto, Canada",-52.468134,-134.576873,Fog,Gravel,3,4,Speeding
291a3b8a,09-02-2024,19:18,"Sydney, Australia",8.527853,-69.487479,Clear,Gravel,4,2,Speeding
8efd6d74,30-05-2024,16:35,"Sydney, Australia",73.79454,150.386337,Clear,Icy,1,8,Reckless Driving
687431a5,23-12-2023,15:49,"Sydney, Australia",-89.965394,152.173924,Fog,Gravel,3,3,Weather Conditions
4d8ea593,13-11-2023,01:36,"São Paulo, Brazil",-25.029249,9.471806,Clear,Under Construction,2,8,Mechanical Failure
ace36c1c,18-06-2023,07:39,"Mumbai, India",-84.473843,-81.061958,Fog,Icy,1,7,Drunk Driving
297e9bab,12-07-2024,18:37,"São Paulo, Brazil",-23.263976,88.958398,Clear,Snowy,4,7,Distracted Driving
6d62e687,04-06-2024,04:18,"London, UK",-5.702201,135.159737,Fog,Wet,1,9,Distracted Driving
e46fe059,02-12-2023,22:44,"Sydney, Australia",-74.24895,-81.261489,Snow,Snowy,1,4,Speeding
5f883763,19-05-2024,03:29,"Toronto, Canada",-18.653349,58.333477,Snow,Icy,1,9,Mechanical Failure
90448a4d,20-01-2023,20:39,"London, UK",64.008728,149.071433,Storm,Icy,5,3,Speeding
bc7766f9,15-06-2023,09:28,"New York, USA",19.322997,178.985341,Hail,Gravel,2,2,Reckless Driving
82019367,04-09-2023,20:36,"Tokyo, Japan",53.943492,-161.888484,Hail,Dry,4,9,Speeding
c856855c,04-06-2023,22:47,"Tokyo, Japan",73.283944,-98.993424,Snow,Snowy,5,9,Drunk Driving
790a1ba5,09-08-2024,06:50,"New York, USA",-25.545054,119.584537,Storm,Dry,2,7,Drunk Driving
c2dad2f8,04-09-2024,09:34,"São Paulo, Brazil",29.402908,86.670469,Fog,Snowy,1,3,Distracted Driving
0d423074,06-06-2023,01:15,"Beijing, China",78.047504,41.143028,Hail,Wet,4,0,Reckless Driving
60ed673b,27-03-2023,10:12,"Toronto, Canada",23.888001,149.870006,Clear,Wet,4,10,Distracted Driving
886254d5,11-05-2024,19:26,"Tokyo, Japan",6.523624,51.556388,Storm,Snowy,4,8,Weather Conditions
a4177c88,14-11-2024,00:32,"Paris, France",6.950542,58.573375,Snow,Wet,4,5,Mechanical Failure
c141cc4a,20-01-2023,14:02,"Toronto, Canada",-3.023137,159.229875,Hail,Dry,3,4,Weather Conditions
601f862b,24-11-2024,13:11,"Paris, France",79.471495,-66.070131,Clear,Gravel,1,4,Mechanical Failure
edb3768e,01-10-2023,17:58,"Mumbai, India",-39.617893,-153.931304,Storm,Snowy,4,10,Speeding
694bc9b4,16-07-2023,13:53,"São Paulo, Brazil",-21.840036,-117.306216,Fog,Snowy,1,9,Reckless Driving
2a453ff0,17-09-2024,08:35,"Sydney, Australia",42.494395,66.727765,Storm,Snowy,5,10,Reckless Driving
8686b488,29-12-2024,11:46,"Sydney, Australia",32.047309,48.812136,Rain,Under Construction,5,1,Speeding
486e6a1b,25-03-2023,13:30,"Beijing, China",36.355984,-57.608188,Rain,Dry,2,10,Mechanical Failure
5f8b9cb4,01-11-2024,18:59,"London, UK",-21.195316,-21.710175,Storm,Gravel,5,4,Weather Conditions
130cfe99,03-03-2024,06:07,"Sydney, Australia",14.993442,-35.781337,Clear,Icy,1,5,Reckless Driving
c2dd7524,29-02-2024,19:23,"Paris, France",-46.999467,48.782716,Fog,Wet,3,10,Distracted Driving
1112b016,04-12-2024,07:54,"Beijing, China",-2.886661,2.937964,Clear,Under Construction,3,9,Speeding
8a82ab7a,03-10-2024,13:58,"São Paulo, Brazil",74.601963,48.055444,Hail,Wet,1,4,Mechanical Failure
1132d1c3,16-04-2024,15:05,"Toronto, Canada",-7.585072,144.789497,Fog,Dry,5,5,Distracted Driving
ace79356,27-04-2023,20:27,"Paris, France",46.177496,44.542248,Fog,Under Construction,3,0,Speeding
0b1b9f71,23-05-2024,21:48,"Beijing, China",55.954896,-146.854197,Hail,Icy,5,0,Mechanical Failure
41472c86,06-09-2023,22:36,"Berlin, Germany",-58.264707,-64.488449,Snow,Gravel,5,9,Speeding
263e6772,30-07-2023,15:34,"São Paulo, Brazil",-64.64109,-82.875843,Snow,Dry,2,4,Weather Conditions
c08ed5a9,26-06-2023,23:58,"Tokyo, Japan",-37.150732,-38.17884,Clear,Wet,4,2,Distracted Driving
940c8eef,14-11-2023,12:10,"Mumbai, India",24.571789,132.225152,Fog,Wet,2,0,Reckless Driving
3ad74cb1,18-10-2024,00:22,"Berlin, Germany",89.959825,-50.492242,Snow,Snowy,5,3,Weather Conditions
325f18b6,02-09-2023,20:08,"Sydney, Australia",17.277006,-82.13773,Storm,Snowy,5,10,Weather Conditions
5bbc776f,01-07-2023,11:40,"Toronto, Canada",-13.54911,143.950014,Fog,Snowy,4,6,Mechanical Failure
3614e60e,11-02-2023,12:21,"New York, USA",-64.403341,56.909057,Rain,Icy,3,8,Reckless Driving
944e6e66,30-10-2023,16:23,"Tokyo, Japan",-44.41658,66.666211,Rain,Wet,5,0,Mechanical Failure
9e820f24,12-02-2023,19:02,"Berlin, Germany",24.915093,-64.168948,Hail,Gravel,5,4,Reckless Driving
5328f2cf,02-04-2023,14:36,"Berlin, Germany",37.537787,135.144246,Hail,Snowy,2,1,Weather Conditions
8befee1d,20-07-2024,09:21,"London, UK",-81.102766,107.063316,Storm,Snowy,1,3,Mechanical Failure
fc9d3ab4,08-09-2023,01:26,"Paris, France",-28.049983,170.819204,Fog,Wet,4,5,Distracted Driving
39572d76,06-10-2023,10:24,"Paris, France",-31.091931,-136.002049,Clear,Snowy,2,8,Speeding
325e7fa0,22-02-2024,19:26,"Mumbai, India",82.471334,-97.47885,Clear,Under Construction,2,9,Reckless Driving
4e8e886d,19-09-2023,18:56,"Mumbai, India",55.581184,153.973473,Rain,Icy,2,5,Mechanical Failure
d1692075,18-05-2024,02:54,"Berlin, Germany",35.380168,161.168221,Rain,Gravel,3,5,Weather Conditions
6f53efcd,25-02-2024,03:37,"Paris, France",-55.520991,-109.504919,Rain,Gravel,1,0,Reckless Driving
1ca5ae7a,03-05-2024,04:24,"New York, USA",-55.062216,-9.048663,Fog,Wet,3,6,Speeding
924528f8,10-01-2023,14:54,"London, UK",32.779305,69.836691,Hail,Snowy,1,9,Distracted Driving
8c7dbc37,04-09-2024,06:34,"São Paulo, Brazil",-78.763431,14.500507,Snow,Snowy,5,3,Drunk Driving
a991b010,27-06-2023,13:49,"Beijing, China",-66.900615,-70.734138,Clear,Under Construction,2,4,Mechanical Failure
3307c0e3,23-01-2023,00:57,"Berlin, Germany",-21.396701,-100.382987,Storm,Gravel,2,4,Mechanical Failure
de97e8af,02-03-2024,11:37,"New York, USA",-28.953675,59.114013,Fog,Under Construction,1,4,Speeding
6ceaf180,03-04-2024,08:42,"London, UK",67.424371,70.856296,Storm,Dry,4,0,Reckless Driving
e1d8e11e,28-11-2024,03:23,"New York, USA",35.971454,121.87995,Hail,Wet,3,7,Reckless Driving
c93fa41c,20-06-2023,23:04,"Tokyo, Japan",-5.046538,-67.179019,Clear,Wet,4,6,Mechanical Failure
c6e6fbfb,04-01-2023,17:27,"São Paulo, Brazil",-77.920614,-159.594936,Fog,Under Construction,3,7,Drunk Driving
e184dd62,16-01-2023,08:24,"Tokyo, Japan",40.181581,60.922488,Fog,Gravel,3,8,Distracted Driving
8e532c89,17-09-2024,09:47,"London, UK",12.142011,43.081707,Hail,Dry,4,8,Speeding
f67270b1,25-07-2024,19:23,"London, UK",4.117581,-134.158886,Snow,Gravel,3,6,Drunk Driving
269dc9a3,01-05-2024,05:11,"Beijing, China",-2.222132,73.96151,Snow,Wet,4,5,Reckless Driving
7fa96522,09-08-2024,21:26,"Mumbai, India",6.487904,163.288374,Fog,Icy,3,0,Speeding
3a695aa7,13-11-2024,05:40,"Tokyo, Japan",67.333553,-21.038059,Hail,Gravel,2,9,Mechanical Failure
56fe0bc0,27-07-2023,19:33,"Tokyo, Japan",-73.541586,26.076344,Snow,Under Construction,3,2,Mechanical Failure
b57a42b7,24-04-2024,19:37,"Toronto, Canada",-88.759668,-87.816527,Snow,Icy,5,10,Mechanical Failure
7f24aa59,08-08-2023,18:16,"Toronto, Canada",-32.206537,72.948734,Rain,Dry,1,9,Weather Conditions
2d3e0437,07-04-2024,05:41,"London, UK",69.483581,-78.316768,Fog,Wet,3,1,Reckless Driving
709cbdc9,06-04-2024,07:08,"Beijing, China",76.439938,28.539096,Rain,Snowy,2,9,Weather Conditions
a02e15c2,24-10-2023,18:45,"Paris, France",74.368082,-83.876325,Clear,Dry,2,10,Weather Conditions
f02e3291,06-12-2024,06:31,"São Paulo, Brazil",5.901491,-117.418271,Hail,Under Construction,2,6,Drunk Driving
a67c83fb,21-12-2023,13:38,"New York, USA",-75.382246,163.942685,Clear,Wet,3,0,Mechanical Failure
535a8243,23-09-2023,07:37,"Sydney, Australia",-68.567395,-39.789196,Hail,Icy,5,2,Reckless Driving
f77cda0b,30-05-2023,10:21,"Tokyo, Japan",1.985849,-31.625441,Snow,Icy,5,8,Distracted Driving
7efa0a81,24-11-2023,05:58,"Toronto, Canada",-48.299637,48.796247,Clear,Under Construction,3,0,Reckless Driving
d5c64122,18-05-2023,02:31,"Berlin, Germany",17.914904,112.472965,Hail,Under Construction,4,8,Speeding
943dad30,23-09-2024,22:14,"Berlin, Germany",54.401263,-154.634283,Storm,Dry,4,5,Mechanical Failure
0b01fdb1,10-02-2024,09:38,"London, UK",-52.141152,-89.32239,Rain,Icy,3,8,Drunk Driving
50f250af,01-01-2023,10:03,"London, UK",82.025333,107.418287,Clear,Snowy,1,5,Drunk Driving
717774d7,24-12-2023,00:45,"Toronto, Canada",12.201457,80.108783,Snow,Dry,1,5,Drunk Driving
5f5e4770,07-02-2024,05:47,"Toronto, Canada",-71.110618,-157.412397,Fog,Under Construction,4,10,Distracted Driving
1995a038,14-03-2023,15:46,"London, UK",32.237302,158.024292,Rain,Snowy,5,7,Distracted Driving
2dedeacc,12-02-2023,11:57,"Tokyo, Japan",-28.057051,-145.067597,Rain,Gravel,3,9,Reckless Driving
79bb94d4,05-07-2023,10:59,"Toronto, Canada",14.561883,-170.118519,Storm,Icy,1,9,Drunk Driving
118aae8e,16-05-2023,04:09,"Toronto, Canada",-42.195526,134.287978,Storm,Snowy,2,5,Drunk Driving
91a1a25f,09-04-2023,11:22,"London, UK",12.145316,-179.601169,Snow,Under Construction,3,0,Distracted Driving
34baa66b,17-12-2023,03:32,"São Paulo, Brazil",-46.690411,69.650937,Fog,Wet,2,6,Mechanical Failure
31e781b8,23-07-2024,21:22,"Berlin, Germany",-89.051976,-76.65193,Clear,Dry,1,0,Distracted Driving
a7df2edf,27-04-2024,20:46,"Toronto, Canada",73.518164,52.982938,Snow,Wet,3,4,Reckless Driving
93291ba5,10-06-2024,11:54,"Beijing, China",0.151689,36.361152,Hail,Snowy,5,8,Reckless Driving
0ab46828,16-10-2023,20:38,"Toronto, Canada",18.45454,-128.153169,Fog,Icy,5,4,Distracted Driving
220b8441,29-04-2023,04:52,"Paris, France",74.980992,-5.706949,Clear,Icy,1,5,Drunk Driving
2896fe09,13-09-2024,03:24,"Toronto, Canada",24.251509,112.231071,Clear,Snowy,4,6,Reckless Driving
5386bb1e,24-08-2024,02:59,"Paris, France",44.011818,-173.449969,Hail,Gravel,1,8,Reckless Driving
d80f7049,30-06-2024,00:17,"London, UK",-80.939229,-148.532846,Hail,Wet,1,2,Mechanical Failure
f9d8978b,30-05-2023,04:53,"New York, USA",88.625174,6.843699,Fog,Wet,2,6,Reckless Driving
437745ec,19-04-2024,19:42,"New York, USA",-40.228972,122.597138,Rain,Under Construction,3,2,Reckless Driving
581dd905,04-04-2024,22:50,"Mumbai, India",-13.691145,-34.857172,Clear,Dry,5,5,Speeding
7c673c9a,24-03-2024,07:59,"Toronto, Canada",-29.986315,92.216527,Clear,Wet,2,0,Drunk Driving
ba936177,15-02-2024,20:46,"Mumbai, India",-72.287163,-13.227634,Hail,Under Construction,3,9,Mechanical Failure
93bb27e5,19-08-2023,02:26,"Toronto, Canada",81.618037,119.761393,Storm,Gravel,1,10,Reckless Driving
67034716,25-11-2024,15:01,"Tokyo, Japan",-87.383414,-144.345301,Fog,Dry,2,0,Weather Conditions
c1682111,11-09-2023,20:20,"New York, USA",-16.476301,-4.885671,Rain,Dry,4,4,Distracted Driving
734fb6cf,22-02-2023,22:39,"New York, USA",-29.851055,151.123551,Hail,Wet,4,1,Distracted Driving
8f50e598,09-09-2024,01:12,"New York, USA",32.957819,-31.185197,Clear,Snowy,1,2,Mechanical Failure
cfb47b2a,03-08-2023,08:32,"Paris, France",-79.25603,144.713667,Hail,Under Construction,4,2,Weather Conditions
684ca09b,22-04-2023,14:21,"New York, USA",-52.441388,158.469709,Fog,Icy,2,7,Weather Conditions
99050eec,23-12-2023,11:17,"London, UK",64.832146,176.129452,Rain,Gravel,3,6,Drunk Driving
8795a367,20-11-2024,05:02,"Mumbai, India",-42.538855,173.93152,Storm,Wet,1,0,Mechanical Failure
4a6152e2,20-05-2024,18:55,"Mumbai, India",-27.695494,-102.040796,Clear,Dry,5,8,Speeding
9f5986a7,08-04-2024,19:35,"Berlin, Germany",19.767234,46.047659,Storm,Icy,1,0,Distracted Driving
0f032549,14-06-2024,19:12,"Sydney, Australia",-27.998303,-85.12685,Hail,Under Construction,1,1,Weather Conditions
adbc243a,31-03-2024,18:43,"New York, USA",50.879056,141.875765,Clear,Dry,3,5,Weather Conditions
809fcc21,31-10-2023,06:55,"Sydney, Australia",58.767797,-118.472001,Snow,Under Construction,3,0,Mechanical Failure
2f7ed8e6,06-01-2024,01:06,"Tokyo, Japan",41.971891,90.952666,Clear,Under Construction,4,3,Reckless Driving
6e24c132,08-05-2024,00:57,"Tokyo, Japan",72.067068,31.630715,Fog,Dry,3,5,Distracted Driving
26f81f48,27-05-2024,03:27,"São Paulo, Brazil",40.757905,108.654333,Snow,Icy,4,0,Reckless Driving
1227f977,20-10-2024,21:53,"Toronto, Canada",-86.53906,156.783964,Clear,Under Construction,2,9,Drunk Driving
882c93ed,08-08-2024,21:51,"Toronto, Canada",32.931817,-53.396895,Rain,Dry,3,7,Reckless Driving
1b36fcd2,25-12-2024,23:14,"Tokyo, Japan",-72.697917,-41.910638,Snow,Snowy,1,5,Mechanical Failure
50191012,30-05-2023,01:02,"Toronto, Canada",-3.46829,153.699992,Clear,Under Construction,2,3,Weather Conditions
2bf65684,16-06-2024,13:10,"Beijing, China",-24.566751,118.89038,Clear,Under Construction,2,5,Speeding
7e41af1d,15-06-2024,10:39,"Toronto, Canada",-62.432418,-105.876001,Clear,Dry,5,2,Mechanical Failure
e42e3a94,23-01-2023,19:33,"Tokyo, Japan",83.209053,3.990898,Hail,Wet,1,2,Speeding
15c1c90b,28-01-2023,01:39,"Mumbai, India",-84.964033,84.615631,Storm,Gravel,3,7,Distracted Driving
40e4870a,03-09-2023,17:52,"New York, USA",23.874149,-129.260088,Rain,Icy,2,1,Weather Conditions
6544b15d,13-11-2023,07:18,"Paris, France",-49.788567,89.791466,Storm,Snowy,3,1,Reckless Driving
567d489b,04-03-2024,08:35,"São Paulo, Brazil",-41.355655,-85.789131,Fog,Wet,5,4,Reckless Driving
a83e2bf1,28-10-2023,06:16,"Toronto, Canada",16.590949,122.582602,Rain,Snowy,1,4,Weather Conditions
3516f44f,29-11-2024,17:14,"Mumbai, India",-74.875774,64.542365,Clear,Gravel,1,2,Weather Conditions
f9f8870b,11-04-2024,12:35,"Paris, France",-8.405597,-117.627191,Snow,Snowy,2,5,Weather Conditions
6d16db72,24-11-2023,20:00,"São Paulo, Brazil",-23.755136,-46.337589,Fog,Snowy,1,6,Weather Conditions
35123ad8,04-02-2024,20:03,"Sydney, Australia",-17.849806,-62.736551,Snow,Wet,5,9,Drunk Driving
467fed3e,24-02-2023,17:29,"Berlin, Germany",-17.002888,-40.634574,Clear,Wet,5,6,Weather Conditions
116ef9a4,23-11-2023,22:18,"London, UK",66.677975,100.059315,Hail,Wet,2,5,Reckless Driving
56873d74,12-05-2023,12:05,"Toronto, Canada",27.13267,-140.216114,Rain,Wet,3,0,Mechanical Failure
b657ec81,25-12-2023,01:17,"Mumbai, India",48.259659,-25.347124,Storm,Icy,3,7,Speeding
74de70d4,11-01-2024,23:39,"Beijing, China",30.303058,-7.817633,Rain,Gravel,2,0,Reckless Driving
99119917,02-10-2023,06:55,"São Paulo, Brazil",9.184917,66.967102,Hail,Under Construction,1,5,Weather Conditions
6e56c9d3,09-02-2023,13:19,"Mumbai, India",20.16505,99.155299,Storm,Icy,1,0,Distracted Driving
f5fac48c,16-11-2024,13:26,"Berlin, Germany",73.773277,-145.855768,Snow,Snowy,2,10,Reckless Driving
3e60d5bb,08-05-2023,05:52,"Beijing, China",28.88467,-101.272379,Hail,Icy,1,4,Weather Conditions
0a8db7ae,23-11-2023,17:52,"Tokyo, Japan",65.310597,-1.551266,Rain,Snowy,1,2,Drunk Driving
155efee3,05-12-2024,14:07,"London, UK",81.685562,-45.410598,Hail,Icy,4,9,Speeding
88ef8449,28-03-2024,04:04,"Sydney, Australia",-17.012853,-166.746544,Fog,Under Construction,4,9,Distracted Driving
cf974a99,06-08-2023,14:26,"Tokyo, Japan",2.186115,-103.963412,Hail,Snowy,2,0,Distracted Driving
05c6a264,30-04-2024,16:15,"Paris, France",52.824557,120.420657,Fog,Under Construction,4,2,Reckless Driving
22f622f6,18-11-2023,12:55,"London, UK",-8.519416,160.205292,Clear,Under Construction,2,0,Speeding
c31bb5ba,18-08-2023,15:43,"New York, USA",-31.570855,-73.981601,Clear,Icy,3,3,Distracted Driving
dc69ed62,30-08-2024,17:22,"Paris, France",-36.339305,-84.240924,Rain,Icy,1,5,Drunk Driving
63d6074f,20-02-2024,18:41,"Sydney, Australia",-59.106545,-179.747047,Hail,Wet,5,10,Speeding
bf15a273,07-04-2023,04:43,"Beijing, China",-71.934862,-128.294178,Clear,Gravel,3,9,Speeding
16c167d0,09-07-2024,14:27,"Tokyo, Japan",25.762156,-23.771941,Storm,Under Construction,5,0,Reckless Driving
ff3fc0dc,10-05-2023,09:23,"Berlin, Germany",-65.692578,-175.468745,Fog,Icy,1,9,Mechanical Failure
33606918,05-07-2023,22:23,"Paris, France",-83.300133,56.002201,Rain,Wet,3,7,Distracted Driving
26c066be,30-05-2024,11:45,"Tokyo, Japan",28.201223,-9.209474,Clear,Wet,5,7,Distracted Driving
25ad7bb3,05-11-2023,10:08,"São Paulo, Brazil",69.981007,80.887534,Fog,Gravel,1,6,Distracted Driving
d3cc6f0a,08-06-2023,09:54,"Mumbai, India",-25.787815,115.506954,Snow,Snowy,2,3,Speeding
5bbd3f72,02-09-2024,13:38,"Paris, France",37.699339,56.85674,Snow,Snowy,4,7,Distracted Driving
5c3ca6da,02-12-2023,19:25,"Mumbai, India",35.127647,162.650418,Clear,Snowy,4,10,Mechanical Failure
c7cee65c,18-12-2023,12:11,"New York, USA",-79.332496,122.532537,Storm,Wet,2,0,Speeding
47a95772,17-08-2024,18:07,"Paris, France",-70.87092,-115.175511,Storm,Snowy,3,3,Speeding
5da1e8cd,17-02-2024,09:50,"Tokyo, Japan",5.890288,1.997889,Snow,Gravel,3,1,Distracted Driving
b00d2bab,21-02-2023,06:42,"New York, USA",-10.993751,44.408125,Rain,Wet,2,3,Speeding
469c71ce,08-08-2024,20:16,"Toronto, Canada",-42.267631,164.54449,Storm,Icy,1,0,Distracted Driving
04f5aae8,24-03-2023,10:27,"London, UK",-83.480875,178.800569,Rain,Wet,4,7,Drunk Driving
afa0cf20,24-06-2024,06:44,"London, UK",44.309888,-119.867894,Fog,Dry,1,3,Reckless Driving
ad65c2c9,03-04-2024,19:51,"New York, USA",43.973203,146.915032,Snow,Wet,2,0,Weather Conditions
f62c1d9f,02-06-2023,08:15,"Berlin, Germany",-13.041538,-85.411232,Rain,Wet,2,4,Reckless Driving
eb244441,08-02-2024,20:00,"Sydney, Australia",84.367919,-166.583822,Fog,Under Construction,3,6,Mechanical Failure
68b2c366,16-06-2024,22:03,"London, UK",-83.241693,123.73979,Clear,Under Construction,5,8,Distracted Driving
46aea09b,05-08-2023,00:39,"Paris, France",-70.939722,140.338217,Fog,Gravel,2,6,Mechanical Failure
c13e5ede,02-09-2023,07:57,"London, UK",-21.169894,-27.225762,Snow,Gravel,4,0,Reckless Driving
4227479f,22-04-2023,12:40,"Toronto, Canada",-54.681764,125.200927,Hail,Icy,2,0,Mechanical Failure
6b46b557,12-09-2024,00:18,"London, UK",39.027778,167.530263,Snow,Under Construction,5,6,Speeding
a2ae0da9,08-12-2023,05:23,"São Paulo, Brazil",58.99063,-103.073269,Hail,Under Construction,3,3,Reckless Driving
5160e0e5,23-09-2023,07:14,"Tokyo, Japan",-27.446896,5.234242,Snow,Wet,5,10,Distracted Driving
d7eebde1,17-10-2023,09:36,"Tokyo, Japan",77.720393,-101.609042,Hail,Snowy,3,9,Distracted Driving
c86ea31d,01-11-2023,06:16,"Beijing, China",32.368532,-63.956029,Hail,Icy,1,4,Weather Conditions
9ebf4c88,28-04-2023,20:50,"Beijing, China",1.406709,82.788171,Clear,Dry,1,10,Distracted Driving
